keyword,weight,cluster_label
lea,0.5371,2
phonic,0.5371,2
daisy,0.537,2
speciation,0.537,2
climacteric,0.5369,2
hud,0.5369,2
tepg28a,0.5368,2
muscadine,0.5368,2
multigate,0.5368,2
luciferin,0.5367,2
p2l,0.5367,2
execute,0.5365,2
runs,0.5364,2
interband,0.5363,2
concomitant,0.5363,2
tailgates,0.5362,2
backscattering,0.5361,2
serological,0.5359,2
aeolian,0.5359,2
backhead,0.5357,2
unlockable,0.5357,2
glyoxylated,0.5357,2
sawed,0.5357,2
ultimatum,0.5355,2
novosphingobium,0.5354,2
minidisk,0.5354,2
rectilinear,0.5353,2
habitats,0.5353,2
switcher,0.5352,2
plausibility,0.5352,2
exb,0.5351,2
backdrivability,0.5351,2
crating,0.5351,2
standpipes,0.535,2
deleted,0.5349,2
subannular,0.5349,2
shellac,0.5349,2
instep,0.5349,2
sectioning,0.5348,2
bricks,0.5344,2
bytes,0.5344,2
maltose,0.5342,2
candy,0.5341,2
imine,0.5341,2
brunnera,0.534,2
theapeutic,0.5339,2
skidsteer,0.5338,2
gastroesophageal,0.5338,2
glazings,0.5338,2
reshaping,0.5338,2
remedy,0.5337,2
phyllosilicate,0.5337,2
imt,0.5336,2
quilted,0.5335,2
jtag,0.5335,2
densification,0.5335,2
entrapped,0.5333,2
sdram,0.5333,2
dihydro,0.5333,2
indole,0.5333,2
primitives,0.5332,2
backdriving,0.5332,2
directionality,0.533,2
ingestible,0.533,2
germanosilicide,0.533,2
superalloys,0.5329,2
aurelia,0.5329,2
methof,0.5329,2
dscp,0.5328,2
relations,0.5328,2
benching,0.5328,2
gdi,0.5328,2
focussing,0.5328,2
unavailability,0.5327,2
floorplan,0.5327,2
maintains,0.5326,2
meandering,0.5326,2
rejuvenating,0.5326,2
stoking,0.5325,2
sagging,0.5325,2
parcels,0.5323,2
korpot090,0.5323,2
starved,0.5322,2
wekspodotogi,0.5322,2
phototransistor,0.5321,2
cpvc,0.5321,2
unidirectionally,0.5321,2
elbowed,0.5321,2
embodiments,0.5317,2
morb,0.5314,2
wekausujucton,0.5313,2
guanidine,0.5313,2
song,0.5313,2
macular,0.5312,2
solubilization,0.5311,2
trop2,0.5311,2
planoconvex,0.5311,2
tiers,0.531,2
jog,0.5308,2
bicuspid,0.5307,2
associate,0.5307,2
microbumps,0.5306,2
malonates,0.5306,2
protrusible,0.5305,2
gd,0.5305,2
scrolls,0.5305,2
ecap,0.5304,2
dissolver,0.5303,2
relevance,0.5302,2
lesser,0.5302,2
outputs,0.5302,2
ivus,0.5302,2
aseptically,0.5302,2
deadfront,0.5301,2
epos,0.53,2
scallop,0.53,2
corpus,0.53,2
apneic,0.53,2
dissector,0.53,2
ovarian,0.5299,2
beans,0.5299,2
maleimide,0.5299,2
offsetting,0.5299,2
dioctyl,0.5298,2
discoidal,0.5298,2
dod,0.5297,2
deacidifying,0.5297,2
14,0.5296,2
outlier,0.5295,2
numbering,0.5295,2
ironless,0.5295,2
backmetal,0.5294,2
caspases,0.5294,2
nip,0.5293,2
trinket,0.5293,2
methanedisulfonate,0.5292,2
fairings,0.5291,2
dicarboxylic,0.529,2
roughnesses,0.529,2
c702,0.5289,2
popper,0.5289,2
association,0.5288,2
geopolymeric,0.5287,2
ctc,0.5286,2
clte,0.5285,2
cleanouts,0.5284,2
21,0.5283,2
gaussian,0.5283,2
leukemias,0.5283,2
nanocatalysts,0.5283,2
aberrated,0.5282,2
inlays,0.5282,2
capsid,0.528,2
occultation,0.5279,2
trekking,0.5278,2
michael,0.5278,2
nourishment,0.5277,2
fuzzy,0.5276,2
hpht,0.5276,2
embeded,0.5276,2
gdp,0.5276,2
collective,0.5275,2
fd,0.5274,2
telemark,0.5274,2
ligamentum,0.5273,2
passgate,0.5273,2
airloads,0.5273,2
fictive,0.5273,2
contraceptive,0.5272,2
pasteurization,0.527,2
shoulders,0.527,2
polyhemiaminal,0.5269,2
spectroanalytical,0.5269,2
krypton,0.5268,2
orthogonality,0.5268,2
bisquaternary,0.5267,2
spicular,0.5267,2
modulations,0.5266,2
plexer,0.5266,2
strongback,0.5266,2
wingbox,0.5266,2
sli,0.5266,2
unconventional,0.5265,2
tarnish,0.5265,2
sysplex,0.5264,2
lubricity,0.5263,2
iodide,0.5263,2
fibril,0.5261,2
shunting,0.5261,2
dle,0.5261,2
poling,0.526,2
perturbation,0.526,2
regenerated,0.5259,2
codebooks,0.5259,2
antifriction,0.5258,2
nighttime,0.5258,2
coder,0.5258,2
korpot104,0.5258,2
phototrophic,0.5257,2
fusarium,0.5256,2
deduplicated,0.5256,2
edaravone,0.5256,2
preserve,0.5256,2
fruiting,0.5255,2
adaptively,0.5255,2
bulbous,0.5255,2
glycan,0.5254,2
spp,0.5254,2
microplate,0.5252,2
escrow,0.5252,2
lds,0.5251,2
cryoprobe,0.5251,2
rupturable,0.525,2
stomach,0.525,2
cognitively,0.525,2
cachexia,0.5249,2
interspace,0.5248,2
precharge,0.5247,2
bovine,0.5247,2
icp,0.5247,2
marinized,0.5245,2
clubface,0.5245,2
rumble,0.5245,2
swashplates,0.5245,2
pored,0.5244,2
inducting,0.5244,2
aminolevulinic,0.5244,2
mof,0.5244,2
parasitics,0.5243,2
multistory,0.5243,2
l3out,0.5243,2
handbag,0.5243,2
postponing,0.5243,2
dinuclear,0.5242,2
collated,0.5239,2
tropsch,0.5237,2
functionalizing,0.5236,2
domesticated,0.5236,2
indanacetonitrile,0.5235,2
neonates,0.5235,2
amidoamine,0.5235,2
microreplicated,0.5234,2
asphalting,0.5234,2
poulpar112,0.5232,2
multiplecomponent,0.5232,2
aircrafts,0.5232,2
multimerizing,0.5232,2
vertices,0.5232,2
tooled,0.5231,2
diagramming,0.5231,2
plastomer,0.5231,2
renovator,0.523,2
telehandler,0.523,2
rotationially,0.523,2
scars,0.5229,2
centres,0.5228,2
simd,0.5228,2
goniometer,0.5227,2
ghosts,0.5226,2
topics,0.5226,2
alcat,0.5225,2
city,0.5225,2
buckled,0.5224,2
correctors,0.5224,2
expressing,0.5222,2
acrochordon,0.5222,2
lactating,0.5221,2
hbt,0.5221,2
aerially,0.522,2
disinfectants,0.5219,2
interpositional,0.5218,2
parallelizable,0.5218,2
aplications,0.5218,2
tart,0.5217,2
fluffer,0.5217,2
coaching,0.5217,2
glycine,0.5217,2
pecvd,0.5217,2
zoning,0.5216,2
aoi,0.5216,2
transfection,0.5215,2
clothings,0.5214,2
favorite,0.5213,2
remelting,0.5213,2
installment,0.5212,2
carafe,0.5211,2
reproductive,0.521,2
db,0.521,2
hydroformulation,0.521,2
saber,0.521,2
groom,0.5209,2
audit,0.5209,2
fluoroscope,0.5208,2
clutching,0.5208,2
prongs,0.5208,2
corrupt,0.5207,2
purificating,0.5207,2
speedup,0.5207,2
retardancy,0.5205,2
voluminous,0.5205,2
feedwell,0.5205,2
perfect,0.5205,2
hepa,0.5204,2
intaglio,0.5204,2
nems,0.5204,2
rotisserie,0.5203,2
revascularization,0.5203,2
kneaded,0.5201,2
loitering,0.5201,2
behaviors,0.5201,2
darkfield,0.52,2
screenshot,0.52,2
1t1r,0.52,2
orthographic,0.5198,2
theta,0.5198,2
macroporous,0.5197,2
wastage,0.5197,2
humics,0.5196,2
emotion,0.5195,2
spiraea,0.5195,2
irinotecan,0.5194,2
aluminoborosilicate,0.5192,2
carboxylase,0.5191,2
tutor,0.5191,2
fleece,0.519,2
blading,0.5189,2
intersected,0.5188,2
unclamped,0.5188,2
bottomhole,0.5188,2
invalid,0.5187,2
oewg,0.5186,2
pipelineable,0.5186,2
browsing,0.5186,2
cb,0.5185,2
gazing,0.5184,2
vulcanizable,0.5184,2
parallelized,0.5183,2
kinases,0.5182,2
vagus,0.5182,2
cyclopolymerizable,0.5182,2
infiltrating,0.5181,2
dollie,0.5181,2
ambiguity,0.5181,2
insoles,0.5181,2
spiralizer,0.5181,2
disbursement,0.518,2
adherend,0.5179,2
unsetting,0.5179,2
echogenic,0.5179,2
snapper,0.5178,2
poulpal085,0.5177,2
whirl,0.5176,2
photograph,0.5175,2
exudate,0.5175,2
laparoscopies,0.5175,2
spending,0.5174,2
pickering,0.5173,2
flexurally,0.5173,2
team,0.5172,2
attractiveness,0.5171,2
delaying,0.517,2
vises,0.5168,2
delidding,0.5168,2
ortho,0.5166,2
isophasic,0.5166,2
furcation,0.5164,2
convective,0.5164,2
dysfunctions,0.5162,2
korpot106,0.5162,2
coughing,0.5161,2
reassembling,0.516,2
pcap,0.516,2
zsófi,0.5159,2
invoices,0.5159,2
nanocages,0.5159,2
repeatedly,0.5159,2
font,0.5158,2
vectorization,0.5156,2
heelless,0.5156,2
deaerator,0.5156,2
titanum,0.5156,2
overlaying,0.5154,2
poulpar118,0.5154,2
filleted,0.5154,2
hemicelluloses,0.5153,2
mercaptanization,0.5152,2
polygons,0.5149,2
butadiene,0.5149,2
alhourani,0.5149,2
defoaming,0.5148,2
multiturn,0.5147,2
blasted,0.5146,2
amplifler,0.5145,2
leadscrew,0.5144,2
transferspeed,0.5143,2
encoderless,0.5142,2
amplitudes,0.5142,2
hex,0.5142,2
broiler,0.5142,2
hexagons,0.5141,2
monomolecular,0.514,2
dth,0.514,2
somatosensory,0.5139,2
parkinson,0.5138,2
enhanding,0.5138,2
baths,0.5137,2
vdmos,0.5135,2
azido,0.5135,2
droppable,0.5134,2
enantioselective,0.5134,2
dove,0.5133,2
lgp,0.5132,2
firesafe,0.5131,2
dropdown,0.5131,2
operators,0.513,2
plot,0.513,2
conjointed,0.5129,2
advent,0.5129,2
cause,0.5129,2
situated,0.5129,2
domained,0.5129,2
holdup,0.5128,2
tolling,0.5128,2
eeg,0.5128,2
medicant,0.5127,2
udp,0.5125,2
pasting,0.5125,2
electrokinetic,0.5125,2
microtextured,0.5125,2
sinuses,0.5125,2
canisters,0.5125,2
iincluding,0.5124,2
nanolipogel,0.5124,2
rpu,0.5124,2
valving,0.5124,2
shorten,0.5124,2
decomplexation,0.5123,2
showing,0.5123,2
creping,0.5123,2
attritiable,0.5123,2
archive,0.5122,2
trihydroxy,0.5122,2
subring,0.5121,2
foodservice,0.512,2
temples,0.512,2
bondwire,0.5119,2
conferences,0.5119,2
transconductor,0.5119,2
skinfold,0.5119,2
microobject,0.5118,2
poulty025,0.5118,2
china,0.5117,2
apc,0.5117,2
reactivity,0.5116,2
hsi,0.5116,2
myelin,0.5115,2
simplex,0.5115,2
understands,0.5115,2
sulfhydryl,0.5115,2
chelated,0.5114,2
sa,0.5114,2
supplements,0.5113,2
galloping,0.5113,2
artists,0.5111,2
crater,0.5111,2
fbg,0.5111,2
traded,0.5111,2
rollback,0.5111,2
rehabilitating,0.511,2
nonblocking,0.511,2
waferlevel,0.511,2
bmi,0.5109,2
polysilazanes,0.5109,2
rotatively,0.5109,2
scallopped,0.5109,2
ims,0.5106,2
dioxides,0.5106,2
wetsuit,0.5106,2
charts,0.5106,2
palatal,0.5105,2
mobilizing,0.5104,2
velvet,0.5103,2
flourescent,0.5103,2
suplum59,0.5102,2
blendstock,0.5102,2
investigating,0.5101,2
semen,0.5101,2
bottlenecking,0.51,2
aeroderivative,0.51,2
biphenyl,0.5099,2
korpot107,0.5099,2
entrained,0.5099,2
creases,0.5098,2
vi,0.5096,2
45,0.5096,2
damaging,0.5095,2
introduced,0.5095,2
markets,0.5095,2
kerfs,0.5094,2
underbed,0.5094,2
transferability,0.5093,2
radapshin,0.5092,2
setpoint,0.509,2
gapped,0.509,2
qulity,0.5089,2
thermotropic,0.5089,2
diffracted,0.5089,2
maximize,0.5088,2
compostion,0.5088,2
accretion,0.5088,2
thermostability,0.5087,2
shawl,0.5087,2
prescriptions,0.5086,2
bodypack,0.5086,2
crenellated,0.5085,2
paramyxovirus,0.5085,2
countermass,0.5084,2
acidity,0.5084,2
hexafluoride,0.5083,2
rehabilitated,0.5082,2
assemblability,0.5081,2
roots,0.508,2
exhausted,0.5079,2
methylstyrene,0.5078,2
unreliable,0.5078,2
dealcoholising,0.5075,2
assister,0.5075,2
featureless,0.5075,2
shackles,0.5074,2
tetrachloride,0.5072,2
anechoic,0.5072,2
ionising,0.5071,2
expedient,0.5071,2
volcano,0.5071,2
ms,0.507,2
poulcy038,0.507,2
fruits,0.507,2
neonate,0.507,2
bytecode,0.507,2
misrepresentation,0.5069,2
std,0.5069,2
68,0.5068,2
implantology,0.5067,2
2nea,0.5067,2
fabricable,0.5066,2
circulations,0.5065,2
illness,0.5063,2
according,0.5063,2
cac,0.5063,2
confusion,0.5063,2
amylase,0.5062,2
anitfreeze,0.5062,2
nutraceuticals,0.5062,2
immobilized,0.5061,2
hydrajetting,0.5059,2
upswitching,0.5059,2
emphasized,0.5059,2
seventh,0.5058,2
polynucleararomatic,0.5057,2
picatinny,0.5056,2
emotional,0.5056,2
lspr,0.5055,2
philic,0.5055,2
msc,0.5054,2
spouted,0.5052,2
jams,0.5052,2
stragically,0.5051,2
confines,0.5051,2
sorbate,0.5051,2
communicaton,0.5051,2
sparkle,0.505,2
carvings,0.5048,2
later,0.5048,2
tddb,0.5047,2
bullhelidec,0.5047,2
bolometric,0.5047,2
government,0.5047,2
asymptomatic,0.5047,2
ncfet,0.5046,2
photoluminescene,0.5046,2
playgrounds,0.5046,2
encasement,0.5045,2
delineated,0.5045,2
fixated,0.5044,2
polyline,0.5043,2
p2,0.5043,2
study,0.5042,2
cobaltate,0.5042,2
tripodal,0.5042,2
masterless,0.5042,2
lumiphoric,0.5041,2
ultrasmall,0.5041,2
survivability,0.5041,2
diker,0.504,2
microcolumn,0.504,2
slimline,0.5039,2
oleic,0.5039,2
precutter,0.5039,2
calibrator,0.5039,2
workhead,0.5039,2
psma,0.5038,2
waterflooding,0.5038,2
stalled,0.5038,2
alkyloxirane,0.5037,2
drs,0.5037,2
7xx,0.5036,2
syllabic,0.5035,2
bleb,0.5035,2
eb,0.5035,2
grates,0.5035,2
birds,0.5035,2
chloroaniline,0.5034,2
sensed,0.5033,2
glycosides,0.5031,2
pfm,0.503,2
permeate,0.5029,2
pannable,0.5029,2
wedged,0.5028,2
denaturation,0.5028,2
thiazoles,0.5028,2
auscultation,0.5027,2
dnas,0.5027,2
5d,0.5026,2
polyglyceryl,0.5026,2
handy,0.5026,2
infield,0.5025,2
relaxing,0.5024,2
germ,0.5024,2
knocking,0.5023,2
extend,0.5023,2
airways,0.502,2
psychological,0.502,2
props,0.5019,2
sheetlike,0.5019,2
jacking,0.5019,2
polyamino,0.5019,2
laptops,0.5017,2
dimensioned,0.5017,2
assessory,0.5017,2
carboxymethylcellulose,0.5016,2
audience,0.5015,2
reconfigures,0.5015,2
meidyceus,0.5015,2
crankbait,0.5015,2
scaler,0.5015,2
reconciliation,0.5015,2
muconic,0.5015,2
crispr,0.5014,2
consistently,0.5013,2
alkene,0.5013,2
neuroprotection,0.5013,2
copoly,0.5012,2
danish,0.5012,2
sublayers,0.5011,2
reversibility,0.501,2
chromatherapy,0.5009,2
technetium,0.5007,2
supechtwentysix,0.5006,2
nvis,0.5006,2
sulfonylurea,0.5005,2
osseointegration,0.5004,2
paginated,0.5003,2
multibit,0.5002,2
pectin,0.5002,2
xct,0.5002,2
emulsifiers,0.5001,2
accumulated,0.5001,2
jettable,0.5,2
glp,0.5,2
flatrumba,0.4999,2
francis,0.4998,2
taint,0.4998,2
restarting,0.4997,2
stapleable,0.4997,2
reshape,0.4996,2
dissociating,0.4996,2
thinly,0.4995,2
touchdown,0.4995,2
sidesticks,0.4995,2
seventy,0.4994,2
gingerol,0.4994,2
mos2,0.4994,2
800,0.4991,2
granulocyte,0.4991,2
qc,0.4991,2
forestry,0.4991,2
sysytem,0.499,2
ceramide,0.499,2
maxmet,0.499,2
kortangwal,0.499,2
tessellating,0.499,2
shaded,0.4989,2
suspend,0.4989,2
apj,0.4989,2
terephthalic,0.4988,2
bacteriuria,0.4987,2
toric,0.4987,2
sensored,0.4986,2
cyber,0.4985,2
peripheries,0.4985,2
uecm,0.4985,2
topographies,0.4984,2
cow,0.4984,2
transcripts,0.4984,2
microprisms,0.4982,2
diking,0.4981,2
iop,0.4981,2
litho,0.4981,2
acylphosphine,0.4981,2
songs,0.498,2
alarming,0.4979,2
french,0.4978,2
anticollision,0.4974,2
addable,0.4973,2
complimentary,0.4973,2
dine,0.4972,2
anolyte,0.497,2
deviator,0.497,2
fibo,0.4969,2
anistotropy,0.4969,2
jounce,0.4968,2
carpal,0.4968,2
diisobutenes,0.4967,2
abnormalities,0.4967,2
cosmetology,0.4966,2
trem,0.4966,2
announcement,0.4966,2
microhotplates,0.4966,2
boresighting,0.4966,2
journey,0.4966,2
albedo,0.4965,2
uncurling,0.4965,2
seu,0.4965,2
alkaloids,0.4964,2
impairment,0.4964,2
tensions,0.4963,2
syrup,0.4962,2
nuclei,0.4962,2
gouge,0.4962,2
supermarkets,0.4961,2
arrathirythree,0.4959,2
laminography,0.4958,2
transpedicular,0.4956,2
cauls,0.4956,2
fireworks,0.4956,2
blotting,0.4956,2
unbaling,0.4955,2
recombining,0.4954,2
affixable,0.4954,2
parasiticide,0.4954,2
hula,0.4953,2
multimaterial,0.4953,2
diacetylene,0.4953,2
spheroidal,0.4952,2
prepolymers,0.4952,2
revolutions,0.4951,2
engraving,0.495,2
chaincode,0.495,2
objectives,0.495,2
vpn,0.4949,2
triaging,0.4948,2
depot,0.4948,2
phosphinosuccinic,0.4948,2
deoxygenated,0.4947,2
triazoles,0.4947,2
flowlines,0.4947,2
provisions,0.4946,2
silencing,0.4945,2
52,0.4945,2
hvpmos,0.4945,2
malocclusion,0.4944,2
dents,0.4944,2
rippled,0.4944,2
slosh,0.4943,2
secretion,0.4942,2
unclogging,0.4942,2
miniemulsion,0.4941,2
il6r,0.494,2
multiparticulates,0.494,2
apical,0.494,2
cubbies,0.494,2
traced,0.494,2
papers,0.4939,2
weathered,0.4938,2
predecode,0.4938,2
intermeshing,0.4938,2
mood,0.4937,2
transapical,0.4937,2
resistances,0.4937,2
conception,0.4937,2
foliage,0.4936,2
octamolybdate,0.4935,2
underlid,0.4934,2
immortalized,0.4934,2
created,0.4934,2
improver,0.4934,2
allerpo,0.4933,2
popularity,0.4933,2
flushes,0.4933,2
dcm,0.4931,2
tripping,0.4931,2
stubbing,0.493,2
glucocorticoid,0.4929,2
cls,0.4929,2
pastes,0.4929,2
tines,0.4928,2
sh3,0.4928,2
acuity,0.4928,2
biphase,0.4928,2
superconformal,0.4928,2
viola,0.4927,2
microtexturing,0.4927,2
reductants,0.4926,2
cvj,0.4926,2
reversion,0.4926,2
ejected,0.4924,2
ftps,0.4924,2
clearomizer,0.4924,2
configurably,0.4923,2
necrosis,0.4922,2
kickback,0.4921,2
vasculatures,0.492,2
cyp450,0.4918,2
acetylated,0.4917,2
mildly,0.4916,2
pronator,0.4916,2
dispensation,0.4916,2
brushhead,0.4915,2
vitrification,0.4915,2
juxtaposed,0.4914,2
pelletized,0.4914,2
cradles,0.4913,2
validate,0.4912,2
saccadic,0.4912,2
thioesterase,0.4911,2
hydroxides,0.4909,2
pneumothorax,0.4909,2
hcci,0.4909,2
footage,0.4908,2
biomethane,0.4908,2
drapers,0.4907,2
biorefinery,0.4905,2
saf,0.4905,2
lexical,0.4905,2
converse,0.4904,2
barley,0.4903,2
domer,0.4903,2
1t,0.4901,2
collapsed,0.4901,2
binning,0.49,2
handshaking,0.49,2
phosphatability,0.4899,2
aminotransferase,0.4899,2
dongle,0.4899,2
aegypti,0.4898,2
soller,0.4898,2
copolymerization,0.4896,2
ascorbic,0.4896,2
nonspherical,0.4894,2
pigging,0.4892,2
redundantly,0.4891,2
misalignments,0.489,2
thiourea,0.4889,2
intuitively,0.4888,2
halosilane,0.4887,2
conjointly,0.4887,2
4pt52,0.4886,2
regulate,0.4886,2
biopeptides,0.4885,2
phytopathogenic,0.4885,2
sovereignty,0.4885,2
proresolving,0.4883,2
spiraled,0.4882,2
company,0.4881,2
parlor,0.488,2
pultrusions,0.488,2
adapalene,0.4879,2
checkpoints,0.4877,2
ramsdellite,0.4877,2
moxie,0.4877,2
resealing,0.4877,2
origanum,0.4876,2
sz,0.4876,2
saponins,0.4875,2
fortify,0.4875,2
maxilla,0.4875,2
evse,0.4875,2
inconel,0.4875,2
toxin,0.4874,2
interchange,0.4874,2
pons,0.4873,2
enlarge,0.4873,2
intrusive,0.4873,2
ptac,0.4872,2
msi2,0.4872,2
bristle,0.4869,2
liberating,0.4869,2
keywork,0.4869,2
imbalances,0.4869,2
gst,0.4869,2
conformations,0.4869,2
penalty,0.4868,2
methylated,0.4868,2
sneak,0.4868,2
follow,0.4868,2
involving,0.4867,2
strechable,0.4866,2
fermentables,0.4866,2
tegmen,0.4865,2
beneficiating,0.4864,2
coalescence,0.4864,2
aspirin,0.4864,2
deveiner,0.4864,2
ups,0.4864,2
18650,0.4863,2
phenylethylamino,0.4863,2
pullwire,0.4863,2
propanesulfonate,0.4863,2
tls,0.4862,2
thallium,0.4862,2
swageable,0.4862,2
recepticle,0.4862,2
evap,0.4862,2
sponges,0.4861,2
engagements,0.4861,2
wading,0.486,2
pastillation,0.4859,2
resulting,0.4859,2
associative,0.4859,2
azide,0.4858,2
microheater,0.4857,2
differences,0.4857,2
flatbed,0.4857,2
breakup,0.4857,2
estimated,0.4857,2
ch4,0.4857,2
locknut,0.4857,2
corrupted,0.4856,2
snp,0.4855,2
parison,0.4855,2
rimless,0.4854,2
prompted,0.4854,2
unusable,0.4854,2
initiators,0.4854,2
penmanship,0.4854,2
hybridised,0.4853,2
phosphating,0.4852,2
facesheets,0.4852,2
printability,0.4851,2
plumbed,0.4851,2
bumperband,0.485,2
metaconductor,0.485,2
fumigating,0.485,2
encloses,0.4849,2
coherently,0.4849,2
inspect,0.4849,2
sarcosinate,0.4848,2
simplied,0.4848,2
sprofifth,0.4847,2
poncho,0.4846,2
share,0.4846,2
microfilters,0.4846,2
identifies,0.4845,2
flowhood,0.4844,2
sperhical,0.4844,2
holds,0.4844,2
bombarded,0.4844,2
multiepitopic,0.4844,2
incubation,0.4842,2
settled,0.4842,2
incretin,0.4841,2
em,0.4841,2
rhizoma,0.4841,2
instance,0.4841,2
resynchronizing,0.4839,2
turbofans,0.4838,2
replacements,0.4838,2
runways,0.4837,2
acidifying,0.4837,2
deuterium,0.4837,2
organism,0.4836,2
ausegdon,0.4836,2
doorway,0.4836,2
stageable,0.4836,2
muticonfigurable,0.4836,2
cysteine,0.4835,2
poultc024,0.4834,2
overstress,0.4833,2
sphingosine,0.4832,2
machineries,0.4831,2
bisphosphonates,0.4831,2
spun,0.4831,2
substructures,0.483,2
goalpost,0.4829,2
sweetened,0.4828,2
delegation,0.4828,2
moc1,0.4828,2
manta,0.4827,2
solidothermal,0.4827,2
noctilucent,0.4826,2
conformationally,0.4826,2
derailer,0.4826,2
pulverulent,0.4826,2
overdrive,0.4824,2
hans,0.4823,2
photosites,0.4823,2
emmiting,0.4821,2
infotainment,0.4821,2
chiselling,0.4821,2
dwdm,0.4819,2
fancy,0.4819,2
veisalgia,0.4819,2
ovelapping,0.4819,2
lyophilized,0.4818,2
fur,0.4817,2
reconnection,0.4817,2
quantitating,0.4817,2
xanthan,0.4816,2
nanopaticles,0.4816,2
aminophenol,0.4815,2
superconformally,0.4815,2
prompting,0.4814,2
mww,0.4814,2
coning,0.4813,2
unperforated,0.4812,2
06,0.4812,2
determinative,0.4812,2
swamp,0.4811,2
gastro,0.4811,2
peroxides,0.481,2
microsized,0.4809,2
ebola,0.4808,2
fissile,0.4808,2
interfolding,0.4808,2
responsiveness,0.4808,2
sanger,0.4807,2
procera,0.4806,2
deadspace,0.4805,2
circles,0.4805,2
beamlet,0.4805,2
average,0.4804,2
policies,0.4804,2
practitioners,0.4803,2
redistrubution,0.4803,2
cauterizer,0.4803,2
squeaker,0.4803,2
mephitis,0.4802,2
monosilicide,0.4802,2
idling,0.4801,2
grasp,0.4801,2
4g,0.4801,2
polydiorganosiloxane,0.4797,2
moderately,0.4797,2
accessary,0.4796,2
arrange,0.4795,2
multisource,0.4795,2
allows,0.4795,2
sinter,0.4794,2
jacketless,0.4793,2
annealed,0.4793,2
flexures,0.4792,2
naming,0.4791,2
clones,0.4791,2
aerobic,0.4791,2
spoken,0.479,2
trabecular,0.4789,2
shrouding,0.4789,2
uplight,0.4789,2
linkers,0.4788,2
transapically,0.4788,2
chroma,0.4788,2
isomer,0.4787,2
lowerside,0.4787,2
duodenal,0.4786,2
alternates,0.4785,2
mgo,0.4785,2
flavour,0.4785,2
immunotherapy,0.4785,2
fulcrums,0.4784,2
capper,0.4784,2
islands,0.4784,2
unwanted,0.4784,2
overturned,0.4783,2
cmas,0.4782,2
clubhead,0.4782,2
dieletric,0.4781,2
electroanatomical,0.478,2
npn,0.4779,2
cob,0.4779,2
millimeterwave,0.4776,2
insufficiencies,0.4775,2
pay,0.4775,2
endospores,0.4775,2
bunks,0.4774,2
pnictide,0.4772,2
phylactery,0.4771,2
percentage,0.477,2
poulcy036,0.477,2
valbenazine,0.4769,2
joule,0.4769,2
perc,0.4769,2
1t1m,0.4768,2
echelle,0.4767,2
nanapores,0.4767,2
berry,0.4766,2
leaker,0.4766,2
turnout,0.4764,2
heilical,0.4764,2
mechanic,0.4763,2
misconnection,0.4763,2
aralkyl,0.4761,2
twinned,0.4761,2
arrhythmogenic,0.4761,2
fgl,0.476,2
biofuels,0.476,2
lag3,0.476,2
lcc,0.4759,2
korpot091,0.4759,2
hereditary,0.4759,2
overcapper,0.4759,2
bidding,0.4758,2
i3c,0.4758,2
chimneys,0.4756,2
slaughter,0.4755,2
cd274,0.4755,2
intense,0.4755,2
underlining,0.4754,2
vpx,0.4754,2
collimators,0.4753,2
spigots,0.4753,2
properly,0.4752,2
dimple,0.4752,2
glenohumeral,0.4751,2
demapping,0.4751,2
unicortal,0.4751,2
wdm,0.4751,2
carmine,0.4751,2
disconnected,0.475,2
3cu4,0.475,2
retentate,0.475,2
studless,0.475,2
subgaleal,0.4749,2
intergrain,0.4748,2
intracorneal,0.4748,2
multilingual,0.4748,2
sideband,0.4747,2
equestrian,0.4747,2
adenine,0.4747,2
korpot089,0.4747,2
irretrievable,0.4743,2
premature,0.4743,2
susceptibility,0.4742,2
renewed,0.4742,2
suplumfiftyeight,0.4741,2
prefragmented,0.474,2
segmenting,0.474,2
tof,0.474,2
sswc,0.474,2
supervision,0.474,2
phenyldithiophene,0.4739,2
necks,0.4738,2
asymetrical,0.4737,2
redistributed,0.4736,2
facer,0.4735,2
carlo,0.4735,2
silhouettes,0.4734,2
isobutyl,0.4734,2
cephalometric,0.4732,2
annotate,0.4731,2
boric,0.473,2
upselling,0.4729,2
stabilizes,0.4728,2
30nm,0.4726,2
establishment,0.4725,2
condensible,0.4724,2
ranked,0.4724,2
aesthetic,0.4723,2
deadtime,0.4723,2
dictation,0.4722,2
sweeps,0.4721,2
intermittently,0.4719,2
easels,0.4719,2
accommodates,0.4717,2
eigenvectors,0.4716,2
uda,0.4716,2
irradiated,0.4714,2
backbone,0.4713,2
korpot093,0.471,2
refills,0.4709,2
pic,0.4708,2
dlev,0.4707,2
hermetial,0.4706,2
screeds,0.4706,2
servomotors,0.4706,2
reflowing,0.4706,2
peaking,0.4706,2
beneficiated,0.4706,2
misfire,0.4705,2
hectorite,0.4704,2
smoldering,0.4704,2
relocalization,0.4703,2
gauntlet,0.4703,2
hump,0.4703,2
scalping,0.4703,2
dropout,0.4702,2
synchronising,0.4702,2
antibactertial,0.4702,2
earthing,0.4702,2
splayed,0.47,2
coda,0.4699,2
backer,0.4699,2
taggants,0.4699,2
rakan,0.4697,2
hypofunction,0.4696,2
miniaturization,0.4696,2
simulants,0.4696,2
imbalanced,0.4694,2
summaries,0.4694,2
slices,0.4692,2
christensenellaceae,0.469,2
goi,0.469,2
